date,state,pop,data,data_rolling_mean,total_cases,new_cases,percent_of_max
2020-05-30,Vermont,623960,0,13.42857143,977,2,2.777777778
2020-05-31,Vermont,623960,36,18.57142857,981,4,5.555555556
2020-06-01,Vermont,623960,0,18.57142857,983,2,2.777777778
2020-06-02,Vermont,623960,32,18.57142857,988,5,6.944444444
2020-06-03,Vermont,623960,0,14.14285714,990,2,2.777777778
2020-06-04,Vermont,623960,32,18.71428571,1026,36,50
2020-06-05,Vermont,623960,32,18.85714286,1027,1,1.388888889
2020-06-06,Vermont,623960,38,24.28571429,1046,19,26.38888889
2020-06-07,Vermont,623960,0,19.14285714,1063,17,23.61111111
2020-06-08,Vermont,623960,0,19.14285714,1075,12,16.66666667
2020-06-09,Vermont,623960,32,19.14285714,1084,9,12.5
2020-06-10,Vermont,623960,0,19.14285714,1095,11,15.27777778
2020-06-11,Vermont,623960,33,19.28571429,1110,15,20.83333333
2020-06-12,Vermont,623960,36,19.85714286,1119,9,12.5
2020-06-13,Vermont,623960,79,25.71428571,1125,6,8.333333333
2020-06-14,Vermont,623960,39,31.28571429,1127,2,2.777777778
2020-06-15,Vermont,623960,0,31.28571429,1130,3,4.166666667
2020-06-16,Vermont,623960,34,31.57142857,1130,0,0
2020-06-17,Vermont,623960,34,36.42857143,1130,0,0
2020-06-18,Vermont,623960,0,31.71428571,1135,5,6.944444444
2020-06-19,Vermont,623960,36,31.71428571,1144,9,12.5
2020-06-20,Vermont,623960,41,26.28571429,1147,3,4.166666667
2020-06-21,Vermont,623960,40,26.42857143,1159,12,16.66666667
2020-06-22,Vermont,623960,0,26.42857143,1163,4,5.555555556
2020-06-23,Vermont,623960,0,21.57142857,1164,1,1.388888889
2020-06-24,Vermont,623960,0,16.71428571,1184,20,27.77777778
2020-06-25,Vermont,623960,0,16.71428571,1191,7,9.722222222
2020-06-26,Vermont,623960,0,11.57142857,1198,7,9.722222222
2020-06-27,Vermont,623960,39,11.28571429,1200,2,2.777777778
2020-06-28,Vermont,623960,36,10.71428571,1202,2,2.777777778
2020-06-29,Vermont,623960,48,17.57142857,1208,6,8.333333333
2020-06-30,Vermont,623960,68,27.28571429,1208,0,0
2020-07-01,Vermont,623960,34,32.14285714,1210,2,2.777777778
2020-07-02,Vermont,623960,0,32.14285714,1227,17,23.61111111
2020-07-03,Vermont,623960,38,37.57142857,1236,9,12.5
2020-07-04,Vermont,623960,84,44,1238,2,2.777777778
2020-07-05,Vermont,623960,83,50.71428571,1249,11,15.27777778
2020-07-06,Vermont,623960,34,48.71428571,1251,2,2.777777778
2020-07-07,Vermont,623960,36,44.14285714,1254,3,4.166666667
2020-07-08,Vermont,623960,34,44.14285714,1256,2,2.777777778
2020-07-09,Vermont,623960,0,44.14285714,1272,16,22.22222222
2020-07-10,Vermont,623960,54,46.42857143,1277,5,6.944444444
2020-07-11,Vermont,623960,38,39.85714286,1283,6,8.333333333
2020-07-12,Vermont,623960,0,28,1296,13,18.05555556
2020-07-13,Vermont,623960,51,30.42857143,1301,5,6.944444444
2020-07-14,Vermont,623960,100,39.57142857,1305,4,5.555555556
2020-07-15,Vermont,623960,0,34.71428571,1318,13,18.05555556
2020-07-16,Vermont,623960,53,42.28571429,1325,7,9.722222222
2020-07-17,Vermont,623960,35,39.57142857,1334,9,12.5
2020-07-18,Vermont,623960,62,43,1338,4,5.555555556
2020-07-19,Vermont,623960,42,49,1350,12,16.66666667
2020-02-01,Virginia,8525660,0,,,,0
2020-02-02,Virginia,8525660,0,,,0,0
2020-02-03,Virginia,8525660,0,,,0,0
2020-02-04,Virginia,8525660,0,,,0,0
2020-02-05,Virginia,8525660,0,,,0,0
2020-02-06,Virginia,8525660,0,,,0,0
2020-02-07,Virginia,8525660,0,0,,0,0
2020-02-08,Virginia,8525660,0,0,,0,0
2020-02-09,Virginia,8525660,0,0,,0,0
2020-02-10,Virginia,8525660,0,0,,0,0
2020-02-11,Virginia,8525660,0,0,,0,0
2020-02-12,Virginia,8525660,0,0,,0,0
2020-02-13,Virginia,8525660,0,0,,0,0
2020-02-14,Virginia,8525660,0,0,,0,0
2020-02-15,Virginia,8525660,0,0,,0,0
2020-02-16,Virginia,8525660,0,0,,0,0
2020-02-17,Virginia,8525660,0,0,,0,0
2020-02-18,Virginia,8525660,0,0,,0,0
2020-02-19,Virginia,8525660,0,0,,0,0
2020-02-20,Virginia,8525660,0,0,,0,0
2020-02-21,Virginia,8525660,0,0,,0,0
2020-02-22,Virginia,8525660,0,0,,0,0
2020-02-23,Virginia,8525660,0,0,,0,0
2020-02-24,Virginia,8525660,0,0,,0,0
2020-02-25,Virginia,8525660,0,0,,0,0
2020-02-26,Virginia,8525660,0,0,,0,0
2020-02-27,Virginia,8525660,0,0,,0,0
2020-02-28,Virginia,8525660,0,0,,0,0
2020-02-29,Virginia,8525660,0,0,,0,0
2020-03-01,Virginia,8525660,0,0,,0,0
2020-03-02,Virginia,8525660,0,0,,0,0
2020-03-03,Virginia,8525660,0,0,,0,0
2020-03-04,Virginia,8525660,0,0,,0,0
2020-03-05,Virginia,8525660,3,0.4285714286,,0,0
2020-03-06,Virginia,8525660,0,0.4285714286,,0,0
2020-03-07,Virginia,8525660,0,0.4285714286,1,1,0.06191950464
2020-03-08,Virginia,8525660,0,0.4285714286,2,1,0.06191950464
2020-03-09,Virginia,8525660,0,0.4285714286,5,3,0.1857585139
2020-03-10,Virginia,8525660,0,0.4285714286,8,3,0.1857585139
2020-03-11,Virginia,8525660,4,1,10,2,0.1238390093
2020-03-12,Virginia,8525660,10,2,17,7,0.4334365325
2020-03-13,Virginia,8525660,11,3.571428571,30,13,0.8049535604
2020-03-14,Virginia,8525660,4,4.142857143,42,12,0.7430340557
2020-03-15,Virginia,8525660,16,6.428571429,45,3,0.1857585139
2020-03-16,Virginia,8525660,7,7.428571429,51,6,0.3715170279
2020-03-17,Virginia,8525660,14,9.428571429,67,16,0.9907120743
2020-03-18,Virginia,8525660,10,10.28571429,78,11,0.6811145511
2020-03-19,Virginia,8525660,14,10.85714286,94,16,0.9907120743
2020-03-20,Virginia,8525660,7,10.28571429,115,21,1.300309598
2020-03-21,Virginia,8525660,4,10.28571429,152,37,2.291021672
2020-03-22,Virginia,8525660,4,8.571428571,219,67,4.148606811
2020-03-23,Virginia,8525660,6,8.428571429,254,35,2.167182663
2020-03-24,Virginia,8525660,7,7.428571429,291,37,2.291021672
2020-03-25,Virginia,8525660,7,7,390,99,6.13003096
2020-03-26,Virginia,8525660,10,6.428571429,603,213,13.18885449
2020-03-27,Virginia,8525660,10,6.857142857,605,2,0.1238390093
2020-03-28,Virginia,8525660,4,6.857142857,739,134,8.297213622
2020-03-29,Virginia,8525660,0,6.285714286,889,150,9.287925697
2020-03-30,Virginia,8525660,10,6.857142857,1020,131,8.111455108
2020-03-31,Virginia,8525660,0,5.857142857,1249,229,14.17956656
2020-04-01,Virginia,8525660,3,5.285714286,1511,262,16.22291022
2020-04-02,Virginia,8525660,7,4.857142857,1706,195,12.07430341
2020-04-03,Virginia,8525660,17,5.857142857,2011,305,18.88544892
2020-04-04,Virginia,8525660,15,7.428571429,2408,397,24.58204334
2020-04-05,Virginia,8525660,16,9.714285714,2636,228,14.11764706
2020-04-06,Virginia,8525660,20,11.14285714,2877,241,14.92260062
2020-04-07,Virginia,8525660,54,18.85714286,3332,455,28.17337461
2020-04-08,Virginia,8525660,54,26.14285714,3644,312,19.31888545
2020-04-09,Virginia,8525660,34,30,4041,397,24.58204334
2020-04-10,Virginia,8525660,41,33.42857143,4509,468,28.97832817
2020-04-11,Virginia,8525660,31,35.71428571,5076,567,35.10835913
2020-04-12,Virginia,8525660,12,35.14285714,5273,197,12.19814241
2020-04-13,Virginia,8525660,23,35.57142857,5746,473,29.2879257
2020-04-14,Virginia,8525660,29,32,6173,427,26.43962848
2020-04-15,Virginia,8525660,25,27.85714286,6502,329,20.37151703
2020-04-16,Virginia,8525660,16,25.28571429,6891,389,24.08668731
2020-04-17,Virginia,8525660,33,24.14285714,7492,601,37.21362229
2020-04-18,Virginia,8525660,22,22.85714286,8053,561,34.73684211
2020-04-19,Virginia,8525660,30,25.42857143,8536,483,29.90712074
2020-04-20,Virginia,8525660,16,24.42857143,8989,453,28.0495356
2020-04-21,Virginia,8525660,13,22.14285714,9629,640,39.62848297
2020-04-22,Virginia,8525660,23,21.85714286,10265,636,39.38080495
2020-04-23,Virginia,8525660,41,25.42857143,10999,734,45.44891641
2020-04-24,Virginia,8525660,29,24.85714286,11595,596,36.90402477
2020-04-25,Virginia,8525660,18,24.28571429,12365,770,47.67801858
2020-04-26,Virginia,8525660,26,23.71428571,12969,604,37.3993808
2020-04-27,Virginia,8525660,16,23.71428571,13534,565,34.98452012
2020-04-28,Virginia,8525660,10,23.28571429,14338,804,49.78328173
2020-04-29,Virginia,8525660,23,23.28571429,14961,623,38.57585139
2020-04-30,Virginia,8525660,12,19.14285714,15846,885,54.79876161
2020-05-01,Virginia,8525660,16,17.28571429,16901,1055,65.3250774
2020-05-02,Virginia,8525660,23,18,17731,830,51.39318885
2020-05-03,Virginia,8525660,12,16,18671,940,58.20433437
2020-05-04,Virginia,8525660,19,16.42857143,19492,821,50.83591331
2020-05-05,Virginia,8525660,9,16.28571429,20256,764,47.30650155
2020-05-06,Virginia,8525660,22,16.14285714,20256,0,0
2020-05-07,Virginia,8525660,16,16.71428571,21570,1314,81.3622291
2020-05-08,Virginia,8525660,13,16.28571429,22342,772,47.80185759
2020-05-09,Virginia,8525660,15,15.14285714,23196,854,52.87925697
2020-05-10,Virginia,8525660,36,18.57142857,24081,885,54.79876161
2020-05-11,Virginia,8525660,26,19.57142857,25070,989,61.23839009
2020-05-12,Virginia,8525660,50,25.42857143,25800,730,45.20123839
2020-05-13,Virginia,8525660,30,26.57142857,26746,946,58.57585139
2020-05-14,Virginia,8525660,42,30.28571429,27813,1067,66.06811146
2020-05-15,Virginia,8525660,37,33.71428571,28672,859,53.18885449
2020-05-16,Virginia,8525660,16,33.85714286,29683,1011,62.6006192
2020-05-17,Virginia,8525660,23,32,30388,705,43.65325077
2020-05-18,Virginia,8525660,16,30.57142857,31140,752,46.56346749
2020-05-19,Virginia,8525660,35,28.42857143,32145,1005,62.22910217
2020-05-20,Virginia,8525660,19,26.85714286,32908,763,47.24458204
2020-05-21,Virginia,8525660,23,24.14285714,34137,1229,76.09907121
2020-05-22,Virginia,8525660,27,22.71428571,34950,813,50.34055728
2020-05-23,Virginia,8525660,4,21,35749,799,49.47368421
2020-05-24,Virginia,8525660,24,21.14285714,36244,495,30.6501548
2020-05-25,Virginia,8525660,46,25.42857143,37727,1483,91.82662539
2020-05-26,Virginia,8525660,23,23.71428571,39342,1615,100
2020-05-27,Virginia,8525660,26,24.71428571,40249,907,56.16099071
2020-05-28,Virginia,8525660,22,24.57142857,41401,1152,71.33126935
2020-05-29,Virginia,8525660,34,25.57142857,42533,1132,70.09287926
2020-05-30,Virginia,8525660,19,27.71428571,43611,1078,66.74922601
2020-05-31,Virginia,8525660,24,27.71428571,44607,996,61.67182663
2020-06-01,Virginia,8525660,30,25.42857143,45398,791,48.97832817
2020-06-02,Virginia,8525660,34,27,46239,841,52.07430341
2020-06-03,Virginia,8525660,32,27.85714286,46905,666,41.23839009
2020-06-04,Virginia,8525660,31,29.14285714,47856,951,58.88544892
2020-06-05,Virginia,8525660,6,25.14285714,48532,676,41.85758514
2020-06-06,Virginia,8525660,34,27.28571429,49397,865,53.56037152
2020-06-07,Virginia,8525660,16,26.14285714,50681,1284,79.50464396
2020-06-08,Virginia,8525660,19,24.57142857,51251,570,35.29411765
2020-06-09,Virginia,8525660,22,22.85714286,51738,487,30.15479876
2020-06-10,Virginia,8525660,34,23.14285714,52177,439,27.18266254
2020-06-11,Virginia,8525660,20,21.57142857,52647,470,29.10216718
2020-06-12,Virginia,8525660,24,24.14285714,53211,564,34.92260062
2020-06-13,Virginia,8525660,16,21.57142857,53869,658,40.74303406
2020-06-14,Virginia,8525660,28,23.28571429,54506,637,39.44272446
2020-06-15,Virginia,8525660,34,25.42857143,54886,380,23.52941176
2020-06-16,Virginia,8525660,26,26,55331,445,27.55417957
2020-06-17,Virginia,8525660,10,22.57142857,55775,444,27.49226006
2020-06-18,Virginia,8525660,17,22.14285714,56238,463,28.66873065
2020-06-19,Virginia,8525660,18,21.28571429,56793,555,34.36532508
2020-06-20,Virginia,8525660,16,21.28571429,57443,650,40.24767802
2020-06-21,Virginia,8525660,16,19.57142857,57994,551,34.11764706
2020-06-22,Virginia,8525660,38,20.14285714,58465,471,29.16408669
2020-06-23,Virginia,8525660,14,18.42857143,58994,529,32.75541796
2020-06-24,Virginia,8525660,32,21.57142857,59514,520,32.19814241
2020-06-25,Virginia,8525660,24,22.57142857,59946,432,26.74922601
2020-06-26,Virginia,8525660,36,25.14285714,60570,624,38.6377709
2020-06-27,Virginia,8525660,38,28.28571429,61247,677,41.91950464
2020-06-28,Virginia,8525660,36,31.14285714,61736,489,30.27863777
2020-06-29,Virginia,8525660,35,30.71428571,62189,453,28.0495356
2020-06-30,Virginia,8525660,46,35.28571429,62787,598,37.02786378
2020-07-01,Virginia,8525660,68,40.42857143,63203,416,25.75851393
2020-07-02,Virginia,8525660,43,43.14285714,63735,532,32.94117647
2020-07-03,Virginia,8525660,40,43.71428571,64393,658,40.74303406
2020-07-04,Virginia,8525660,39,43.85714286,65109,716,44.33436533
2020-07-05,Virginia,8525660,35,43.71428571,65748,639,39.56656347
2020-07-06,Virginia,8525660,39,44.28571429,66102,354,21.91950464
2020-07-07,Virginia,8525660,100,52,66740,638,39.50464396
2020-07-08,Virginia,8525660,58,50.57142857,67375,635,39.31888545
2020-07-09,Virginia,8525660,62,53.28571429,67988,613,37.95665635
2020-07-10,Virginia,8525660,56,55.57142857,68931,943,58.39009288
2020-07-11,Virginia,8525660,72,60.28571429,69782,851,52.69349845
2020-07-12,Virginia,8525660,59,63.71428571,70670,888,54.98452012
2020-07-13,Virginia,8525660,87,70.57142857,71642,972,60.18575851
2020-07-14,Virginia,8525660,88,68.85714286,72443,801,49.59752322
2020-07-15,Virginia,8525660,53,68.14285714,73527,1084,67.12074303
2020-07-16,Virginia,8525660,69,69.14285714,74431,904,55.9752322
2020-07-17,Virginia,8525660,44,67.42857143,75433,1002,62.04334365
2020-07-18,Virginia,8525660,64,66.28571429,76373,940,58.20433437
2020-07-19,Virginia,8525660,8,59,77430,1057,65.44891641
2020-02-01,Washington,7530552,0,,1,,0
2020-02-02,Washington,7530552,0,,1,0,0
2020-02-03,Washington,7530552,0,,1,0,0
2020-02-04,Washington,7530552,0,,1,0,0
2020-02-05,Washington,7530552,0,,1,0,0
2020-02-06,Washington,7530552,0,,1,0,0
2020-02-07,Washington,7530552,0,0,1,0,0
2020-02-08,Washington,7530552,0,0,1,0,0
2020-02-09,Washington,7530552,0,0,1,0,0
2020-02-10,Washington,7530552,0,0,1,0,0
2020-02-11,Washington,7530552,0,0,1,0,0
2020-02-12,Washington,7530552,0,0,1,0,0
2020-02-13,Washington,7530552,0,0,1,0,0
2020-02-14,Washington,7530552,0,0,1,0,0
2020-02-15,Washington,7530552,7,1,1,0,0
2020-02-16,Washington,7530552,0,1,1,0,0
2020-02-17,Washington,7530552,0,1,1,0,0
2020-02-18,Washington,7530552,0,1,1,0,0
2020-02-19,Washington,7530552,0,1,1,0,0
2020-02-20,Washington,7530552,0,1,1,0,0
2020-02-21,Washington,7530552,0,1,1,0,0
2020-02-22,Washington,7530552,0,0,1,0,0
2020-02-23,Washington,7530552,0,0,1,0,0
2020-02-24,Washington,7530552,0,0,5,4,0.2947678703
2020-02-25,Washington,7530552,0,0,5,0,0
2020-02-26,Washington,7530552,0,0,5,0,0
2020-02-27,Washington,7530552,0,0,5,0,0
2020-02-28,Washington,7530552,0,0,7,2,0.1473839352
2020-02-29,Washington,7530552,6,0.8571428571,10,3,0.2210759027
2020-03-01,Washington,7530552,6,1.714285714,17,7,0.515843773
2020-03-02,Washington,7530552,11,3.285714286,23,6,0.4421518055
2020-03-03,Washington,7530552,8,4.428571429,32,9,0.6632277082
2020-03-04,Washington,7530552,6,5.285714286,47,15,1.105379514
2020-03-05,Washington,7530552,6,6.142857143,75,28,2.063375092
2020-03-06,Washington,7530552,11,7.714285714,86,11,0.8106116433
2020-03-07,Washington,7530552,6,7.714285714,110,24,1.768607222
2020-03-08,Washington,7530552,0,6.857142857,141,31,2.284450995
2020-03-09,Washington,7530552,0,5.285714286,179,38,2.800294768
2020-03-10,Washington,7530552,6,5,279,100,7.369196758
2020-03-11,Washington,7530552,8,5.285714286,338,59,4.347826087
2020-03-12,Washington,7530552,22,7.571428571,419,81,5.969049374
2020-03-13,Washington,7530552,17,8.428571429,511,92,6.779661017
2020-03-14,Washington,7530552,16,9.857142857,609,98,7.221812822
2020-03-15,Washington,7530552,29,14,675,66,4.86366986
2020-03-16,Washington,7530552,22,17.14285714,794,119,8.769344141
2020-03-17,Washington,7530552,25,19.85714286,908,114,8.400884304
2020-03-18,Washington,7530552,20,21.57142857,1026,118,8.695652174
2020-03-19,Washington,7530552,17,20.85714286,1228,202,14.88577745
2020-03-20,Washington,7530552,8,19.57142857,1404,176,12.96978629
2020-03-21,Washington,7530552,22,20.42857143,1655,251,18.49668386
2020-03-22,Washington,7530552,6,17.14285714,1844,189,13.92778187
2020-03-23,Washington,7530552,18,16.57142857,2101,257,18.93883567
2020-03-24,Washington,7530552,16,15.28571429,2469,368,27.11864407
2020-03-25,Washington,7530552,14,14.42857143,2585,116,8.548268239
2020-03-26,Washington,7530552,23,15.28571429,3208,623,45.9100958
2020-03-27,Washington,7530552,27,18,3770,562,41.41488578
2020-03-28,Washington,7530552,15,17,4311,541,39.86735446
2020-03-29,Washington,7530552,30,20.42857143,4897,586,43.183493
2020-03-30,Washington,7530552,8,19,5180,283,20.85482682
2020-03-31,Washington,7530552,40,22.42857143,5293,113,8.327192336
2020-04-01,Washington,7530552,21,23.42857143,5589,296,21.8128224
2020-04-02,Washington,7530552,30,24.42857143,6586,997,73.47089167
2020-04-03,Washington,7530552,11,22.14285714,6967,381,28.07663965
2020-04-04,Washington,7530552,18,22.57142857,7499,532,39.20412675
2020-04-05,Washington,7530552,18,20.85714286,7985,486,35.81429624
2020-04-06,Washington,7530552,25,23.28571429,8385,400,29.47678703
2020-04-07,Washington,7530552,44,23.85714286,8683,298,21.96020634
2020-04-08,Washington,7530552,42,26.85714286,9098,415,30.58216654
2020-04-09,Washington,7530552,66,32,9609,511,37.65659543
2020-04-10,Washington,7530552,14,32.42857143,9888,279,20.56005895
2020-04-11,Washington,7530552,68,39.57142857,10227,339,24.98157701
2020-04-12,Washington,7530552,13,38.85714286,10414,187,13.78039794
2020-04-13,Washington,7530552,51,42.57142857,10547,133,9.801031688
2020-04-14,Washington,7530552,41,42.14285714,10711,164,12.08548268
2020-04-15,Washington,7530552,26,39.85714286,10806,95,7.00073692
2020-04-16,Washington,7530552,48,37.28571429,11180,374,27.56079587
2020-04-17,Washington,7530552,33,40,11479,299,22.03389831
2020-04-18,Washington,7530552,21,33.28571429,11850,371,27.33971997
2020-04-19,Washington,7530552,20,34.28571429,11864,14,1.031687546
2020-04-20,Washington,7530552,26,30.71428571,12255,391,28.81355932
2020-04-21,Washington,7530552,29,29,12410,155,11.42225497
2020-04-22,Washington,7530552,47,32,12606,196,14.44362564
2020-04-23,Washington,7530552,49,32.14285714,12981,375,27.63448784
2020-04-24,Washington,7530552,29,31.57142857,13197,216,15.917465
2020-04-25,Washington,7530552,26,32.28571429,13565,368,27.11864407
2020-04-26,Washington,7530552,33,34.14285714,13744,179,13.1908622
2020-04-27,Washington,7530552,47,37.14285714,13958,214,15.77008106
2020-04-28,Washington,7530552,26,36.71428571,14165,207,15.25423729
2020-04-29,Washington,7530552,26,33.71428571,14490,325,23.94988946
2020-04-30,Washington,7530552,17,29.14285714,14814,324,23.87619749
2020-05-01,Washington,7530552,27,28.85714286,15134,320,23.58142962
2020-05-02,Washington,7530552,31,29.57142857,15383,249,18.34929993
2020-05-03,Washington,7530552,32,29.42857143,15943,560,41.26750184
2020-05-04,Washington,7530552,13,24.57142857,16047,104,7.663964628
2020-05-05,Washington,7530552,36,26,16234,187,13.78039794
2020-05-06,Washington,7530552,39,27.85714286,16873,639,47.08916728
2020-05-07,Washington,7530552,22,28.57142857,17187,314,23.13927782
2020-05-08,Washington,7530552,22,27.85714286,17477,290,21.3706706
2020-05-09,Washington,7530552,44,29.71428571,17629,152,11.20117907
2020-05-10,Washington,7530552,25,28.71428571,17781,152,11.20117907
2020-05-11,Washington,7530552,24,30.28571429,18172,391,28.81355932
2020-05-12,Washington,7530552,48,32,18382,210,15.47531319
2020-05-13,Washington,7530552,21,29.42857143,18492,110,8.106116433
2020-05-14,Washington,7530552,32,30.85714286,18861,369,27.19233604
2020-05-15,Washington,7530552,28,31.71428571,19131,270,19.89683125
2020-05-16,Washington,7530552,36,30.57142857,19336,205,15.10685335
2020-05-17,Washington,7530552,18,29.57142857,19514,178,13.11717023
2020-05-18,Washington,7530552,29,30.28571429,19756,242,17.83345615
2020-05-19,Washington,7530552,26,27.14285714,19988,232,17.09653648
2020-05-20,Washington,7530552,36,29.28571429,20110,122,8.990420044
2020-05-21,Washington,7530552,16,27,20280,170,12.52763449
2020-05-22,Washington,7530552,27,26.85714286,20526,246,18.12822402
2020-05-23,Washington,7530552,12,23.42857143,20740,214,15.77008106
2020-05-24,Washington,7530552,42,26.85714286,20989,249,18.34929993
2020-05-25,Washington,7530552,44,29,21265,276,20.33898305
2020-05-26,Washington,7530552,24,28.71428571,21538,273,20.11790715
2020-05-27,Washington,7530552,13,25.42857143,21825,287,21.14959469
2020-05-28,Washington,7530552,16,25.42857143,22091,266,19.60206338
2020-05-29,Washington,7530552,17,24,22377,286,21.07590273
2020-05-30,Washington,7530552,35,27.28571429,22618,241,17.75976419
2020-05-31,Washington,7530552,23,24.57142857,22814,196,14.44362564
2020-06-01,Washington,7530552,31,22.71428571,23272,458,33.75092115
2020-06-02,Washington,7530552,13,21.14285714,23608,336,24.76050111
2020-06-03,Washington,7530552,26,23,23776,168,12.38025055
2020-06-04,Washington,7530552,26,24.42857143,23999,223,16.43330877
2020-06-05,Washington,7530552,34,26.85714286,24546,547,40.30950626
2020-06-06,Washington,7530552,26,25.57142857,24767,221,16.28592483
2020-06-07,Washington,7530552,32,26.85714286,25064,297,21.88651437
2020-06-08,Washington,7530552,32,27,25593,529,38.98305085
2020-06-09,Washington,7530552,25,28.71428571,25796,203,14.95946942
2020-06-10,Washington,7530552,24,28.42857143,25940,144,10.61164333
2020-06-11,Washington,7530552,18,27.28571429,26172,232,17.09653648
2020-06-12,Washington,7530552,21,25.42857143,26576,404,29.7715549
2020-06-13,Washington,7530552,24,25.14285714,26920,344,25.35003685
2020-06-14,Washington,7530552,15,22.71428571,27135,215,15.84377303
2020-06-15,Washington,7530552,24,21.57142857,27577,442,32.57184967
2020-06-16,Washington,7530552,50,25.14285714,27949,372,27.41341194
2020-06-17,Washington,7530552,36,26.85714286,28270,321,23.65512159
2020-06-18,Washington,7530552,48,31.14285714,28663,393,28.96094326
2020-06-19,Washington,7530552,23,31.42857143,29045,382,28.15033161
2020-06-20,Washington,7530552,12,29.71428571,29466,421,31.02431835
2020-06-21,Washington,7530552,25,31.14285714,29797,331,24.39204127
2020-06-22,Washington,7530552,23,31,30443,646,47.60501105
2020-06-23,Washington,7530552,37,29.14285714,30778,335,24.68680914
2020-06-24,Washington,7530552,20,26.85714286,31400,622,45.83640383
2020-06-25,Washington,7530552,26,23.71428571,31998,598,44.06779661
2020-06-26,Washington,7530552,29,24.57142857,32489,491,36.18275608
2020-06-27,Washington,7530552,54,30.57142857,33031,542,39.94104643
2020-06-28,Washington,7530552,59,35.42857143,33341,310,22.84450995
2020-06-29,Washington,7530552,77,43.14285714,34036,695,51.21591746
2020-06-30,Washington,7530552,51,45.14285714,34541,505,37.21444363
2020-07-01,Washington,7530552,66,51.71428571,35258,717,52.83714075
2020-07-02,Washington,7530552,72,58.28571429,35921,663,48.8577745
2020-07-03,Washington,7530552,77,65.14285714,36417,496,36.55121592
2020-07-04,Washington,7530552,75,68.14285714,36799,382,28.15033161
2020-07-05,Washington,7530552,51,67,37468,669,49.29992631
2020-07-06,Washington,7530552,81,67.57142857,38517,1049,77.30287399
2020-07-07,Washington,7530552,100,74.57142857,39063,546,40.2358143
2020-07-08,Washington,7530552,98,79.14285714,39661,598,44.06779661
2020-07-09,Washington,7530552,72,79.14285714,40369,708,52.17391304
2020-07-10,Washington,7530552,69,78,41090,721,53.13190862
2020-07-11,Washington,7530552,92,80.42857143,41326,236,17.39130435
2020-07-12,Washington,7530552,52,80.57142857,42181,855,63.00663228
2020-07-13,Washington,7530552,78,80.14285714,43538,1357,100
2020-07-14,Washington,7530552,100,80.14285714,44257,719,52.98452469
2020-07-15,Washington,7530552,55,74,45004,747,55.04789978
2020-07-16,Washington,7530552,40,69.42857143,46268,1264,93.14664702
2020-07-17,Washington,7530552,40,65.28571429,47226,958,70.59690494
2020-07-18,Washington,7530552,39,57.71428571,47889,663,48.8577745
2020-07-19,Washington,7530552,60,58.85714286,48601,712,52.46868091
2020-02-01,West Virginia,1803077,0,,,,0
2020-02-02,West Virginia,1803077,0,,,0,0
2020-02-03,West Virginia,1803077,0,,,0,0
2020-02-04,West Virginia,1803077,0,,,0,0
2020-02-05,West Virginia,1803077,0,,,0,0
2020-02-06,West Virginia,1803077,0,,,0,0
2020-02-07,West Virginia,1803077,0,0,,0,0
2020-02-08,West Virginia,1803077,0,0,,0,0
2020-02-09,West Virginia,1803077,0,0,,0,0
2020-02-10,West Virginia,1803077,0,0,,0,0
2020-02-11,West Virginia,1803077,0,0,,0,0
2020-02-12,West Virginia,1803077,0,0,,0,0
2020-02-13,West Virginia,1803077,0,0,,0,0
2020-02-14,West Virginia,1803077,0,0,,0,0
2020-02-15,West Virginia,1803077,0,0,,0,0
2020-02-16,West Virginia,1803077,0,0,,0,0
2020-02-17,West Virginia,1803077,0,0,,0,0
2020-02-18,West Virginia,1803077,0,0,,0,0
2020-02-19,West Virginia,1803077,0,0,,0,0
2020-02-20,West Virginia,1803077,0,0,,0,0
2020-02-21,West Virginia,1803077,0,0,,0,0
2020-02-22,West Virginia,1803077,0,0,,0,0
2020-02-23,West Virginia,1803077,0,0,,0,0
2020-02-24,West Virginia,1803077,0,0,,0,0
2020-02-25,West Virginia,1803077,0,0,,0,0
2020-02-26,West Virginia,1803077,0,0,,0,0
2020-02-27,West Virginia,1803077,0,0,,0,0
2020-02-28,West Virginia,1803077,0,0,,0,0
2020-02-29,West Virginia,1803077,0,0,,0,0
2020-03-01,West Virginia,1803077,0,0,,0,0
2020-03-02,West Virginia,1803077,0,0,,0,0
2020-03-03,West Virginia,1803077,0,0,,0,0
2020-03-04,West Virginia,1803077,0,0,,0,0
2020-03-05,West Virginia,1803077,0,0,,0,0
2020-03-06,West Virginia,1803077,0,0,,0,0
2020-03-07,West Virginia,1803077,0,0,,0,0
2020-03-08,West Virginia,1803077,0,0,,0,0
2020-03-09,West Virginia,1803077,0,0,,0,0
2020-03-10,West Virginia,1803077,0,0,,0,0
2020-03-11,West Virginia,1803077,0,0,,0,0
2020-03-12,West Virginia,1803077,0,0,,0,0
2020-03-13,West Virginia,1803077,0,0,,0,0
2020-03-14,West Virginia,1803077,0,0,,0,0
2020-03-15,West Virginia,1803077,0,0,,0,0
2020-03-16,West Virginia,1803077,0,0,,0,0
2020-03-17,West Virginia,1803077,0,0,1,1,0.495049505
2020-03-18,West Virginia,1803077,0,0,2,1,0.495049505
2020-03-19,West Virginia,1803077,14,2,5,3,1.485148515
2020-03-20,West Virginia,1803077,0,2,8,3,1.485148515
