,data,date,pop,state,data_rolling_mean
141,0,2020-06-21,755238.0,North Dakota,8.571428571428571
142,40,2020-06-22,755238.0,North Dakota,14.285714285714286
143,0,2020-06-23,755238.0,North Dakota,11.714285714285714
144,0,2020-06-24,755238.0,North Dakota,8.857142857142858
145,20,2020-06-25,755238.0,North Dakota,11.714285714285714
146,0,2020-06-26,755238.0,North Dakota,8.571428571428571
147,0,2020-06-27,755238.0,North Dakota,8.571428571428571
148,46,2020-06-28,755238.0,North Dakota,15.142857142857142
149,20,2020-06-29,755238.0,North Dakota,12.285714285714286
150,20,2020-06-30,755238.0,North Dakota,15.142857142857142
151,20,2020-07-01,755238.0,North Dakota,18.0
152,43,2020-07-02,755238.0,North Dakota,21.285714285714285
153,38,2020-07-03,755238.0,North Dakota,26.714285714285715
154,57,2020-07-04,755238.0,North Dakota,34.857142857142854
155,28,2020-07-05,755238.0,North Dakota,32.285714285714285
156,21,2020-07-06,755238.0,North Dakota,32.42857142857143
157,100,2020-07-07,755238.0,North Dakota,43.857142857142854
158,31,2020-07-08,755238.0,North Dakota,45.42857142857143
159,21,2020-07-09,755238.0,North Dakota,42.285714285714285
160,66,2020-07-10,755238.0,North Dakota,46.285714285714285
161,39,2020-07-11,755238.0,North Dakota,43.714285714285715
162,51,2020-07-12,755238.0,North Dakota,47.0
163,40,2020-07-13,755238.0,North Dakota,49.714285714285715
164,42,2020-07-14,755238.0,North Dakota,41.42857142857143
165,53,2020-07-15,755238.0,North Dakota,44.57142857142857
166,23,2020-07-16,755238.0,North Dakota,44.857142857142854
167,44,2020-07-17,755238.0,North Dakota,41.714285714285715
168,50,2020-07-18,755238.0,North Dakota,43.285714285714285
169,39,2020-07-19,755238.0,North Dakota,41.57142857142857
0,0,2020-02-01,6135888.0,Missouri,
1,0,2020-02-02,6135888.0,Missouri,
2,0,2020-02-03,6135888.0,Missouri,
3,0,2020-02-04,6135888.0,Missouri,
4,0,2020-02-05,6135888.0,Missouri,
5,0,2020-02-06,6135888.0,Missouri,
6,0,2020-02-07,6135888.0,Missouri,0.0
7,0,2020-02-08,6135888.0,Missouri,0.0
8,0,2020-02-09,6135888.0,Missouri,0.0
9,0,2020-02-10,6135888.0,Missouri,0.0
10,0,2020-02-11,6135888.0,Missouri,0.0
11,0,2020-02-12,6135888.0,Missouri,0.0
12,0,2020-02-13,6135888.0,Missouri,0.0
13,0,2020-02-14,6135888.0,Missouri,0.0
14,0,2020-02-15,6135888.0,Missouri,0.0
15,0,2020-02-16,6135888.0,Missouri,0.0
16,0,2020-02-17,6135888.0,Missouri,0.0
17,0,2020-02-18,6135888.0,Missouri,0.0
18,0,2020-02-19,6135888.0,Missouri,0.0
19,0,2020-02-20,6135888.0,Missouri,0.0
20,0,2020-02-21,6135888.0,Missouri,0.0
21,0,2020-02-22,6135888.0,Missouri,0.0
22,0,2020-02-23,6135888.0,Missouri,0.0
23,0,2020-02-24,6135888.0,Missouri,0.0
24,0,2020-02-25,6135888.0,Missouri,0.0
25,0,2020-02-26,6135888.0,Missouri,0.0
26,0,2020-02-27,6135888.0,Missouri,0.0
27,0,2020-02-28,6135888.0,Missouri,0.0
28,0,2020-02-29,6135888.0,Missouri,0.0
29,0,2020-03-01,6135888.0,Missouri,0.0
30,0,2020-03-02,6135888.0,Missouri,0.0
31,4,2020-03-03,6135888.0,Missouri,0.5714285714285714
32,0,2020-03-04,6135888.0,Missouri,0.5714285714285714
33,0,2020-03-05,6135888.0,Missouri,0.5714285714285714
34,0,2020-03-06,6135888.0,Missouri,0.5714285714285714
35,0,2020-03-07,6135888.0,Missouri,0.5714285714285714
36,5,2020-03-08,6135888.0,Missouri,1.2857142857142858
37,0,2020-03-09,6135888.0,Missouri,1.2857142857142858
38,4,2020-03-10,6135888.0,Missouri,1.2857142857142858
39,4,2020-03-11,6135888.0,Missouri,1.8571428571428572
40,8,2020-03-12,6135888.0,Missouri,3.0
41,0,2020-03-13,6135888.0,Missouri,3.0
42,9,2020-03-14,6135888.0,Missouri,4.285714285714286
43,5,2020-03-15,6135888.0,Missouri,4.285714285714286
44,4,2020-03-16,6135888.0,Missouri,4.857142857142857
45,8,2020-03-17,6135888.0,Missouri,5.428571428571429
46,8,2020-03-18,6135888.0,Missouri,6.0
47,10,2020-03-19,6135888.0,Missouri,6.285714285714286
48,13,2020-03-20,6135888.0,Missouri,8.142857142857142
49,11,2020-03-21,6135888.0,Missouri,8.428571428571429
50,8,2020-03-22,6135888.0,Missouri,8.857142857142858
51,9,2020-03-23,6135888.0,Missouri,9.571428571428571
52,4,2020-03-24,6135888.0,Missouri,9.0
53,6,2020-03-25,6135888.0,Missouri,8.714285714285714
54,8,2020-03-26,6135888.0,Missouri,8.428571428571429
55,7,2020-03-27,6135888.0,Missouri,7.571428571428571
56,0,2020-03-28,6135888.0,Missouri,6.0
57,4,2020-03-29,6135888.0,Missouri,5.428571428571429
58,6,2020-03-30,6135888.0,Missouri,5.0
59,7,2020-03-31,6135888.0,Missouri,5.428571428571429
60,4,2020-04-01,6135888.0,Missouri,5.142857142857143
61,7,2020-04-02,6135888.0,Missouri,5.0
62,11,2020-04-03,6135888.0,Missouri,5.571428571428571
63,6,2020-04-04,6135888.0,Missouri,6.428571428571429
64,8,2020-04-05,6135888.0,Missouri,7.0
65,9,2020-04-06,6135888.0,Missouri,7.428571428571429
66,26,2020-04-07,6135888.0,Missouri,10.142857142857142
67,30,2020-04-08,6135888.0,Missouri,13.857142857142858
68,30,2020-04-09,6135888.0,Missouri,17.142857142857142
69,20,2020-04-10,6135888.0,Missouri,18.428571428571427
70,32,2020-04-11,6135888.0,Missouri,22.142857142857142
71,19,2020-04-12,6135888.0,Missouri,23.714285714285715
72,14,2020-04-13,6135888.0,Missouri,24.428571428571427
73,22,2020-04-14,6135888.0,Missouri,23.857142857142858
74,17,2020-04-15,6135888.0,Missouri,22.0
75,18,2020-04-16,6135888.0,Missouri,20.285714285714285
76,16,2020-04-17,6135888.0,Missouri,19.714285714285715
77,13,2020-04-18,6135888.0,Missouri,17.0
78,13,2020-04-19,6135888.0,Missouri,16.142857142857142
79,16,2020-04-20,6135888.0,Missouri,16.428571428571427
80,15,2020-04-21,6135888.0,Missouri,15.428571428571429
81,15,2020-04-22,6135888.0,Missouri,15.142857142857142
82,14,2020-04-23,6135888.0,Missouri,14.571428571428571
83,9,2020-04-24,6135888.0,Missouri,13.571428571428571
84,16,2020-04-25,6135888.0,Missouri,14.0
85,15,2020-04-26,6135888.0,Missouri,14.285714285714286
86,17,2020-04-27,6135888.0,Missouri,14.428571428571429
87,22,2020-04-28,6135888.0,Missouri,15.428571428571429
88,12,2020-04-29,6135888.0,Missouri,15.0
89,14,2020-04-30,6135888.0,Missouri,15.0
90,27,2020-05-01,6135888.0,Missouri,17.571428571428573
91,20,2020-05-02,6135888.0,Missouri,18.142857142857142
92,26,2020-05-03,6135888.0,Missouri,19.714285714285715
93,19,2020-05-04,6135888.0,Missouri,20.0
94,10,2020-05-05,6135888.0,Missouri,18.285714285714285
95,28,2020-05-06,6135888.0,Missouri,20.571428571428573
96,8,2020-05-07,6135888.0,Missouri,19.714285714285715
97,11,2020-05-08,6135888.0,Missouri,17.428571428571427
98,22,2020-05-09,6135888.0,Missouri,17.714285714285715
99,22,2020-05-10,6135888.0,Missouri,17.142857142857142
100,26,2020-05-11,6135888.0,Missouri,18.142857142857142
101,15,2020-05-12,6135888.0,Missouri,18.857142857142858
102,18,2020-05-13,6135888.0,Missouri,17.428571428571427
103,13,2020-05-14,6135888.0,Missouri,18.142857142857142
104,13,2020-05-15,6135888.0,Missouri,18.428571428571427
105,10,2020-05-16,6135888.0,Missouri,16.714285714285715
106,17,2020-05-17,6135888.0,Missouri,16.0
107,11,2020-05-18,6135888.0,Missouri,13.857142857142858
108,15,2020-05-19,6135888.0,Missouri,13.857142857142858
109,21,2020-05-20,6135888.0,Missouri,14.285714285714286
110,20,2020-05-21,6135888.0,Missouri,15.285714285714286
111,14,2020-05-22,6135888.0,Missouri,15.428571428571429
112,32,2020-05-23,6135888.0,Missouri,18.571428571428573
113,14,2020-05-24,6135888.0,Missouri,18.142857142857142
114,11,2020-05-25,6135888.0,Missouri,18.142857142857142
115,19,2020-05-26,6135888.0,Missouri,18.714285714285715
116,13,2020-05-27,6135888.0,Missouri,17.571428571428573
117,25,2020-05-28,6135888.0,Missouri,18.285714285714285
118,14,2020-05-29,6135888.0,Missouri,18.285714285714285
119,11,2020-05-30,6135888.0,Missouri,15.285714285714286
120,11,2020-05-31,6135888.0,Missouri,14.857142857142858
121,12,2020-06-01,6135888.0,Missouri,15.0
122,8,2020-06-02,6135888.0,Missouri,13.428571428571429
123,11,2020-06-03,6135888.0,Missouri,13.142857142857142
124,22,2020-06-04,6135888.0,Missouri,12.714285714285714
125,9,2020-06-05,6135888.0,Missouri,12.0
126,13,2020-06-06,6135888.0,Missouri,12.285714285714286
127,25,2020-06-07,6135888.0,Missouri,14.285714285714286
128,24,2020-06-08,6135888.0,Missouri,16.0
129,18,2020-06-09,6135888.0,Missouri,17.428571428571427
130,12,2020-06-10,6135888.0,Missouri,17.571428571428573
131,16,2020-06-11,6135888.0,Missouri,16.714285714285715
132,14,2020-06-12,6135888.0,Missouri,17.428571428571427
133,16,2020-06-13,6135888.0,Missouri,17.857142857142858
134,16,2020-06-14,6135888.0,Missouri,16.571428571428573
135,24,2020-06-15,6135888.0,Missouri,16.571428571428573
136,6,2020-06-16,6135888.0,Missouri,14.857142857142858
137,22,2020-06-17,6135888.0,Missouri,16.285714285714285
138,30,2020-06-18,6135888.0,Missouri,18.285714285714285
139,12,2020-06-19,6135888.0,Missouri,18.0
140,11,2020-06-20,6135888.0,Missouri,17.285714285714285
141,19,2020-06-21,6135888.0,Missouri,17.714285714285715
142,20,2020-06-22,6135888.0,Missouri,17.142857142857142
143,24,2020-06-23,6135888.0,Missouri,19.714285714285715
144,14,2020-06-24,6135888.0,Missouri,18.571428571428573
145,21,2020-06-25,6135888.0,Missouri,17.285714285714285
146,29,2020-06-26,6135888.0,Missouri,19.714285714285715
147,37,2020-06-27,6135888.0,Missouri,23.428571428571427
148,47,2020-06-28,6135888.0,Missouri,27.428571428571427
149,32,2020-06-29,6135888.0,Missouri,29.142857142857142
150,37,2020-06-30,6135888.0,Missouri,31.0
151,57,2020-07-01,6135888.0,Missouri,37.142857142857146
152,35,2020-07-02,6135888.0,Missouri,39.142857142857146
153,47,2020-07-03,6135888.0,Missouri,41.714285714285715
154,43,2020-07-04,6135888.0,Missouri,42.57142857142857
155,39,2020-07-05,6135888.0,Missouri,41.42857142857143
156,55,2020-07-06,6135888.0,Missouri,44.714285714285715
157,73,2020-07-07,6135888.0,Missouri,49.857142857142854
158,84,2020-07-08,6135888.0,Missouri,53.714285714285715
159,100,2020-07-09,6135888.0,Missouri,63.0
160,54,2020-07-10,6135888.0,Missouri,64.0
161,48,2020-07-11,6135888.0,Missouri,64.71428571428571
162,56,2020-07-12,6135888.0,Missouri,67.14285714285714
163,58,2020-07-13,6135888.0,Missouri,67.57142857142857
164,68,2020-07-14,6135888.0,Missouri,66.85714285714286
165,77,2020-07-15,6135888.0,Missouri,65.85714285714286
166,32,2020-07-16,6135888.0,Missouri,56.142857142857146
167,37,2020-07-17,6135888.0,Missouri,53.714285714285715
168,52,2020-07-18,6135888.0,Missouri,54.285714285714285
169,48,2020-07-19,6135888.0,Missouri,53.142857142857146
0,0,2020-02-01,7123898.0,Arizona,
1,0,2020-02-02,7123898.0,Arizona,
2,0,2020-02-03,7123898.0,Arizona,
3,0,2020-02-04,7123898.0,Arizona,
4,0,2020-02-05,7123898.0,Arizona,
5,0,2020-02-06,7123898.0,Arizona,
6,0,2020-02-07,7123898.0,Arizona,0.0
7,0,2020-02-08,7123898.0,Arizona,0.0
8,0,2020-02-09,7123898.0,Arizona,0.0
9,0,2020-02-10,7123898.0,Arizona,0.0
10,0,2020-02-11,7123898.0,Arizona,0.0
11,0,2020-02-12,7123898.0,Arizona,0.0
12,0,2020-02-13,7123898.0,Arizona,0.0
13,0,2020-02-14,7123898.0,Arizona,0.0
14,0,2020-02-15,7123898.0,Arizona,0.0
15,0,2020-02-16,7123898.0,Arizona,0.0
16,0,2020-02-17,7123898.0,Arizona,0.0
17,0,2020-02-18,7123898.0,Arizona,0.0
18,0,2020-02-19,7123898.0,Arizona,0.0
19,0,2020-02-20,7123898.0,Arizona,0.0
20,0,2020-02-21,7123898.0,Arizona,0.0
21,0,2020-02-22,7123898.0,Arizona,0.0
22,0,2020-02-23,7123898.0,Arizona,0.0
23,0,2020-02-24,7123898.0,Arizona,0.0
24,0,2020-02-25,7123898.0,Arizona,0.0
25,0,2020-02-26,7123898.0,Arizona,0.0
26,0,2020-02-27,7123898.0,Arizona,0.0
27,0,2020-02-28,7123898.0,Arizona,0.0
28,0,2020-02-29,7123898.0,Arizona,0.0
29,0,2020-03-01,7123898.0,Arizona,0.0
30,0,2020-03-02,7123898.0,Arizona,0.0
31,0,2020-03-03,7123898.0,Arizona,0.0
32,0,2020-03-04,7123898.0,Arizona,0.0
33,4,2020-03-05,7123898.0,Arizona,0.5714285714285714
34,4,2020-03-06,7123898.0,Arizona,1.1428571428571428
35,0,2020-03-07,7123898.0,Arizona,1.1428571428571428
36,4,2020-03-08,7123898.0,Arizona,1.7142857142857142
37,0,2020-03-09,7123898.0,Arizona,1.7142857142857142
38,0,2020-03-10,7123898.0,Arizona,1.7142857142857142
39,4,2020-03-11,7123898.0,Arizona,2.2857142857142856
40,4,2020-03-12,7123898.0,Arizona,2.2857142857142856
41,4,2020-03-13,7123898.0,Arizona,2.2857142857142856
42,9,2020-03-14,7123898.0,Arizona,3.5714285714285716
43,11,2020-03-15,7123898.0,Arizona,4.571428571428571
44,11,2020-03-16,7123898.0,Arizona,6.142857142857143
45,8,2020-03-17,7123898.0,Arizona,7.285714285714286
46,7,2020-03-18,7123898.0,Arizona,7.714285714285714
47,11,2020-03-19,7123898.0,Arizona,8.714285714285714
48,7,2020-03-20,7123898.0,Arizona,9.142857142857142
49,6,2020-03-21,7123898.0,Arizona,8.714285714285714
50,8,2020-03-22,7123898.0,Arizona,8.285714285714286
51,5,2020-03-23,7123898.0,Arizona,7.428571428571429
52,4,2020-03-24,7123898.0,Arizona,6.857142857142857
53,9,2020-03-25,7123898.0,Arizona,7.142857142857143
54,19,2020-03-26,7123898.0,Arizona,8.285714285714286
55,5,2020-03-27,7123898.0,Arizona,8.0
56,4,2020-03-28,7123898.0,Arizona,7.714285714285714
57,17,2020-03-29,7123898.0,Arizona,9.0
58,4,2020-03-30,7123898.0,Arizona,8.857142857142858
59,5,2020-03-31,7123898.0,Arizona,9.0
60,14,2020-04-01,7123898.0,Arizona,9.714285714285714
61,5,2020-04-02,7123898.0,Arizona,7.714285714285714
62,11,2020-04-03,7123898.0,Arizona,8.571428571428571
63,10,2020-04-04,7123898.0,Arizona,9.428571428571429
64,12,2020-04-05,7123898.0,Arizona,8.714285714285714
65,18,2020-04-06,7123898.0,Arizona,10.714285714285714
66,22,2020-04-07,7123898.0,Arizona,13.142857142857142
67,13,2020-04-08,7123898.0,Arizona,13.0
68,25,2020-04-09,7123898.0,Arizona,15.857142857142858
69,23,2020-04-10,7123898.0,Arizona,17.571428571428573
70,14,2020-04-11,7123898.0,Arizona,18.142857142857142
71,13,2020-04-12,7123898.0,Arizona,18.285714285714285
72,7,2020-04-13,7123898.0,Arizona,16.714285714285715
73,14,2020-04-14,7123898.0,Arizona,15.571428571428571
74,23,2020-04-15,7123898.0,Arizona,17.0
75,18,2020-04-16,7123898.0,Arizona,16.0
76,20,2020-04-17,7123898.0,Arizona,15.571428571428571
77,28,2020-04-18,7123898.0,Arizona,17.571428571428573
78,20,2020-04-19,7123898.0,Arizona,18.571428571428573
79,18,2020-04-20,7123898.0,Arizona,20.142857142857142
80,21,2020-04-21,7123898.0,Arizona,21.142857142857142
81,16,2020-04-22,7123898.0,Arizona,20.142857142857142
82,14,2020-04-23,7123898.0,Arizona,19.571428571428573
83,30,2020-04-24,7123898.0,Arizona,21.0
84,14,2020-04-25,7123898.0,Arizona,19.0
85,12,2020-04-26,7123898.0,Arizona,17.857142857142858
86,23,2020-04-27,7123898.0,Arizona,18.571428571428573
87,14,2020-04-28,7123898.0,Arizona,17.571428571428573
88,19,2020-04-29,7123898.0,Arizona,18.0
89,18,2020-04-30,7123898.0,Arizona,18.571428571428573
90,11,2020-05-01,7123898.0,Arizona,15.857142857142858
91,20,2020-05-02,7123898.0,Arizona,16.714285714285715
92,25,2020-05-03,7123898.0,Arizona,18.571428571428573
93,26,2020-05-04,7123898.0,Arizona,19.0
94,7,2020-05-05,7123898.0,Arizona,18.0
95,21,2020-05-06,7123898.0,Arizona,18.285714285714285
96,18,2020-05-07,7123898.0,Arizona,18.285714285714285
97,22,2020-05-08,7123898.0,Arizona,19.857142857142858
98,10,2020-05-09,7123898.0,Arizona,18.428571428571427
99,15,2020-05-10,7123898.0,Arizona,17.0
100,19,2020-05-11,7123898.0,Arizona,16.0
101,15,2020-05-12,7123898.0,Arizona,17.142857142857142
102,42,2020-05-13,7123898.0,Arizona,20.142857142857142
103,15,2020-05-14,7123898.0,Arizona,19.714285714285715
104,22,2020-05-15,7123898.0,Arizona,19.714285714285715
105,14,2020-05-16,7123898.0,Arizona,20.285714285714285
106,17,2020-05-17,7123898.0,Arizona,20.571428571428573
107,18,2020-05-18,7123898.0,Arizona,20.428571428571427
108,22,2020-05-19,7123898.0,Arizona,21.428571428571427
109,21,2020-05-20,7123898.0,Arizona,18.428571428571427
110,17,2020-05-21,7123898.0,Arizona,18.714285714285715
111,15,2020-05-22,7123898.0,Arizona,17.714285714285715
112,32,2020-05-23,7123898.0,Arizona,20.285714285714285
113,17,2020-05-24,7123898.0,Arizona,20.285714285714285
114,33,2020-05-25,7123898.0,Arizona,22.428571428571427
115,30,2020-05-26,7123898.0,Arizona,23.571428571428573
116,19,2020-05-27,7123898.0,Arizona,23.285714285714285
117,30,2020-05-28,7123898.0,Arizona,25.142857142857142
118,21,2020-05-29,7123898.0,Arizona,26.0
119,25,2020-05-30,7123898.0,Arizona,25.0
120,22,2020-05-31,7123898.0,Arizona,25.714285714285715
121,16,2020-06-01,7123898.0,Arizona,23.285714285714285
122,19,2020-06-02,7123898.0,Arizona,21.714285714285715
123,23,2020-06-03,7123898.0,Arizona,22.285714285714285
124,30,2020-06-04,7123898.0,Arizona,22.285714285714285
125,20,2020-06-05,7123898.0,Arizona,22.142857142857142
126,14,2020-06-06,7123898.0,Arizona,20.571428571428573
127,25,2020-06-07,7123898.0,Arizona,21.0
128,25,2020-06-08,7123898.0,Arizona,22.285714285714285
129,18,2020-06-09,7123898.0,Arizona,22.142857142857142
130,32,2020-06-10,7123898.0,Arizona,23.428571428571427
131,41,2020-06-11,7123898.0,Arizona,25.0
132,36,2020-06-12,7123898.0,Arizona,27.285714285714285
133,19,2020-06-13,7123898.0,Arizona,28.0
134,27,2020-06-14,7123898.0,Arizona,28.285714285714285
135,26,2020-06-15,7123898.0,Arizona,28.428571428571427
136,60,2020-06-16,7123898.0,Arizona,34.42857142857143
137,60,2020-06-17,7123898.0,Arizona,38.42857142857143
138,53,2020-06-18,7123898.0,Arizona,40.142857142857146
139,46,2020-06-19,7123898.0,Arizona,41.57142857142857
140,62,2020-06-20,7123898.0,Arizona,47.714285714285715
141,54,2020-06-21,7123898.0,Arizona,51.57142857142857
142,60,2020-06-22,7123898.0,Arizona,56.42857142857143
143,54,2020-06-23,7123898.0,Arizona,55.57142857142857
144,33,2020-06-24,7123898.0,Arizona,51.714285714285715
145,29,2020-06-25,7123898.0,Arizona,48.285714285714285
146,90,2020-06-26,7123898.0,Arizona,54.57142857142857
147,83,2020-06-27,7123898.0,Arizona,57.57142857142857
148,80,2020-06-28,7123898.0,Arizona,61.285714285714285
149,95,2020-06-29,7123898.0,Arizona,66.28571428571429
150,100,2020-06-30,7123898.0,Arizona,72.85714285714286
151,74,2020-07-01,7123898.0,Arizona,78.71428571428571
152,74,2020-07-02,7123898.0,Arizona,85.14285714285714
153,64,2020-07-03,7123898.0,Arizona,81.42857142857143
154,56,2020-07-04,7123898.0,Arizona,77.57142857142857
155,46,2020-07-05,7123898.0,Arizona,72.71428571428571
156,69,2020-07-06,7123898.0,Arizona,69.0
157,77,2020-07-07,7123898.0,Arizona,65.71428571428571
158,57,2020-07-08,7123898.0,Arizona,63.285714285714285
159,64,2020-07-09,7123898.0,Arizona,61.857142857142854
160,72,2020-07-10,7123898.0,Arizona,63.0
161,44,2020-07-11,7123898.0,Arizona,61.285714285714285
162,53,2020-07-12,7123898.0,Arizona,62.285714285714285
163,63,2020-07-13,7123898.0,Arizona,61.42857142857143
164,61,2020-07-14,7123898.0,Arizona,59.142857142857146
165,51,2020-07-15,7123898.0,Arizona,58.285714285714285
166,33,2020-07-16,7123898.0,Arizona,53.857142857142854
167,29,2020-07-17,7123898.0,Arizona,47.714285714285715
168,27,2020-07-18,7123898.0,Arizona,45.285714285714285
169,37,2020-07-19,7123898.0,Arizona,43.0
0,0,2020-02-01,10390149.0,North Carolina,
1,0,2020-02-02,10390149.0,North Carolina,
2,0,2020-02-03,10390149.0,North Carolina,
3,0,2020-02-04,10390149.0,North Carolina,
4,0,2020-02-05,10390149.0,North Carolina,
5,0,2020-02-06,10390149.0,North Carolina,
6,0,2020-02-07,10390149.0,North Carolina,0.0
7,0,2020-02-08,10390149.0,North Carolina,0.0
8,0,2020-02-09,10390149.0,North Carolina,0.0
9,0,2020-02-10,10390149.0,North Carolina,0.0
10,0,2020-02-11,10390149.0,North Carolina,0.0
11,0,2020-02-12,10390149.0,North Carolina,0.0
12,0,2020-02-13,10390149.0,North Carolina,0.0
13,0,2020-02-14,10390149.0,North Carolina,0.0
14,0,2020-02-15,10390149.0,North Carolina,0.0
15,0,2020-02-16,10390149.0,North Carolina,0.0
16,0,2020-02-17,10390149.0,North Carolina,0.0
17,0,2020-02-18,10390149.0,North Carolina,0.0
18,0,2020-02-19,10390149.0,North Carolina,0.0
19,0,2020-02-20,10390149.0,North Carolina,0.0
20,0,2020-02-21,10390149.0,North Carolina,0.0
21,0,2020-02-22,10390149.0,North Carolina,0.0
22,0,2020-02-23,10390149.0,North Carolina,0.0
23,0,2020-02-24,10390149.0,North Carolina,0.0
24,0,2020-02-25,10390149.0,North Carolina,0.0
25,0,2020-02-26,10390149.0,North Carolina,0.0
26,0,2020-02-27,10390149.0,North Carolina,0.0
27,0,2020-02-28,10390149.0,North Carolina,0.0
28,0,2020-02-29,10390149.0,North Carolina,0.0
29,0,2020-03-01,10390149.0,North Carolina,0.0
30,0,2020-03-02,10390149.0,North Carolina,0.0
31,0,2020-03-03,10390149.0,North Carolina,0.0
32,0,2020-03-04,10390149.0,North Carolina,0.0
33,0,2020-03-05,10390149.0,North Carolina,0.0
34,0,2020-03-06,10390149.0,North Carolina,0.0
35,0,2020-03-07,10390149.0,North Carolina,0.0
36,0,2020-03-08,10390149.0,North Carolina,0.0
37,3,2020-03-09,10390149.0,North Carolina,0.42857142857142855
38,3,2020-03-10,10390149.0,North Carolina,0.8571428571428571
39,0,2020-03-11,10390149.0,North Carolina,0.8571428571428571
40,8,2020-03-12,10390149.0,North Carolina,2.0
41,7,2020-03-13,10390149.0,North Carolina,3.0
42,4,2020-03-14,10390149.0,North Carolina,3.5714285714285716
43,8,2020-03-15,10390149.0,North Carolina,4.714285714285714
44,8,2020-03-16,10390149.0,North Carolina,5.428571428571429
45,10,2020-03-17,10390149.0,North Carolina,6.428571428571429
46,3,2020-03-18,10390149.0,North Carolina,6.857142857142857
47,8,2020-03-19,10390149.0,North Carolina,6.857142857142857
48,7,2020-03-20,10390149.0,North Carolina,6.857142857142857
49,7,2020-03-21,10390149.0,North Carolina,7.285714285714286
50,11,2020-03-22,10390149.0,North Carolina,7.714285714285714
51,9,2020-03-23,10390149.0,North Carolina,7.857142857142857
52,11,2020-03-24,10390149.0,North Carolina,8.0
53,5,2020-03-25,10390149.0,North Carolina,8.285714285714286
54,13,2020-03-26,10390149.0,North Carolina,9.0
55,6,2020-03-27,10390149.0,North Carolina,8.857142857142858
56,4,2020-03-28,10390149.0,North Carolina,8.428571428571429
57,15,2020-03-29,10390149.0,North Carolina,9.0
58,6,2020-03-30,10390149.0,North Carolina,8.571428571428571
59,6,2020-03-31,10390149.0,North Carolina,7.857142857142857
60,9,2020-04-01,10390149.0,North Carolina,8.428571428571429
61,12,2020-04-02,10390149.0,North Carolina,8.285714285714286
62,11,2020-04-03,10390149.0,North Carolina,9.0
63,7,2020-04-04,10390149.0,North Carolina,9.428571428571429
64,13,2020-04-05,10390149.0,North Carolina,9.142857142857142
65,15,2020-04-06,10390149.0,North Carolina,10.428571428571429
66,33,2020-04-07,10390149.0,North Carolina,14.285714285714286
67,28,2020-04-08,10390149.0,North Carolina,17.0
68,39,2020-04-09,10390149.0,North Carolina,20.857142857142858
69,30,2020-04-10,10390149.0,North Carolina,23.571428571428573
70,35,2020-04-11,10390149.0,North Carolina,27.571428571428573
71,40,2020-04-12,10390149.0,North Carolina,31.428571428571427
72,28,2020-04-13,10390149.0,North Carolina,33.285714285714285
73,22,2020-04-14,10390149.0,North Carolina,31.714285714285715
74,23,2020-04-15,10390149.0,North Carolina,31.0
75,29,2020-04-16,10390149.0,North Carolina,29.571428571428573
76,36,2020-04-17,10390149.0,North Carolina,30.428571428571427
77,35,2020-04-18,10390149.0,North Carolina,30.428571428571427
78,22,2020-04-19,10390149.0,North Carolina,27.857142857142858
79,25,2020-04-20,10390149.0,North Carolina,27.428571428571427
80,18,2020-04-21,10390149.0,North Carolina,26.857142857142858
81,31,2020-04-22,10390149.0,North Carolina,28.0
82,25,2020-04-23,10390149.0,North Carolina,27.428571428571427
83,19,2020-04-24,10390149.0,North Carolina,25.0
84,28,2020-04-25,10390149.0,North Carolina,24.0
85,32,2020-04-26,10390149.0,North Carolina,25.428571428571427
86,20,2020-04-27,10390149.0,North Carolina,24.714285714285715
87,26,2020-04-28,10390149.0,North Carolina,25.857142857142858
88,31,2020-04-29,10390149.0,North Carolina,25.857142857142858
89,23,2020-04-30,10390149.0,North Carolina,25.571428571428573
90,27,2020-05-01,10390149.0,North Carolina,26.714285714285715
91,20,2020-05-02,10390149.0,North Carolina,25.571428571428573
92,22,2020-05-03,10390149.0,North Carolina,24.142857142857142
93,21,2020-05-04,10390149.0,North Carolina,24.285714285714285
94,26,2020-05-05,10390149.0,North Carolina,24.285714285714285
95,25,2020-05-06,10390149.0,North Carolina,23.428571428571427
96,23,2020-05-07,10390149.0,North Carolina,23.428571428571427
97,28,2020-05-08,10390149.0,North Carolina,23.571428571428573
98,27,2020-05-09,10390149.0,North Carolina,24.571428571428573
99,13,2020-05-10,10390149.0,North Carolina,23.285714285714285
100,24,2020-05-11,10390149.0,North Carolina,23.714285714285715
101,27,2020-05-12,10390149.0,North Carolina,23.857142857142858
102,39,2020-05-13,10390149.0,North Carolina,25.857142857142858
103,23,2020-05-14,10390149.0,North Carolina,25.857142857142858
104,34,2020-05-15,10390149.0,North Carolina,26.714285714285715
105,26,2020-05-16,10390149.0,North Carolina,26.571428571428573
106,18,2020-05-17,10390149.0,North Carolina,27.285714285714285
107,14,2020-05-18,10390149.0,North Carolina,25.857142857142858
108,21,2020-05-19,10390149.0,North Carolina,25.0
109,30,2020-05-20,10390149.0,North Carolina,23.714285714285715
110,20,2020-05-21,10390149.0,North Carolina,23.285714285714285
111,25,2020-05-22,10390149.0,North Carolina,22.0
112,26,2020-05-23,10390149.0,North Carolina,22.0
113,17,2020-05-24,10390149.0,North Carolina,21.857142857142858
114,25,2020-05-25,10390149.0,North Carolina,23.428571428571427
